Transaction ID,Customer Name,Product Name,Quantity,Unit Price,Transaction Date,Country,City,Payment Method,Shipping Method,Status
49f085ae-a4fd-48e4-adc9-17f43204eab5,Kyle King,candidate,9,516.64,2024-02-27 05:16:09.742641,Hong Kong,East Judithchester,Credit Card,Standard,Processing
67f3df17-5ba6-47e9-8ec6-f2d1e0ff597c,Karl Giles,discuss,7,746.1,2024-02-05 23:51:16.810755,Nicaragua,Burnshaven,Credit Card,Express,Processing
f7c216dc-88a4-4e97-b96a-8b87bac48681,Michael Edwards,deal,6,595.3,2024-03-20 07:34:06.552648,Falkland Islands (Malvinas),South Rachelmouth,PayPal,Standard,Processing
6a50f55b-f6d9-4be5-9045-f01d8a2f615a,Crystal Walters,case,9,287.6,2024-03-17 19:00:41.678923,Liechtenstein,East Brittany,Credit Card,Express,Shipped
2b9ee451-0a33-4094-bf42-1262bd627152,James Walter,everything,5,294.05,2024-01-29 18:19:59.008746,Niger,West Cassandra,PayPal,Express,Processing
a83ee6c7-fd56-4e2e-96f1-208354e55fbd,Matthew Gilbert,free,1,974.86,2024-01-23 21:47:48.685416,Somalia,West Jamesmouth,PayPal,Express,Delivered
35fa756e-cc94-44b7-b97b-58301de2b3f1,Ricardo Jones,event,5,130.79,2024-04-10 03:49:47.674958,Palau,Port Rebeccaville,PayPal,Express,Shipped
3c21e388-bec6-44ae-9e99-ab4f17ab9e79,Marc Steele,family,10,31.47,2024-03-19 02:09:14.394220,Eritrea,Brittanyberg,PayPal,Standard,Shipped
58569cfd-4c4d-465a-9e15-4968cdf404f2,Kim Rivera,approach,10,237.09,2024-01-07 12:02:25.322341,Philippines,Knightside,Cash,Standard,Delivered
28770775-5b89-4b54-b3fc-ee9c2d72a5d9,Thomas Monroe,peace,1,10.55,2024-02-21 09:17:46.146659,Saint Kitts and Nevis,North Andrewland,Credit Card,Express,Processing
ef7469da-96ab-4e01-a1c4-e5ee53bd0e79,Nicholas Ramirez,future,10,397.16,2024-03-03 13:28:50.400779,Portugal,Barreraville,Credit Card,Standard,Shipped
da89d243-d72e-4d89-8bcf-552de686b58b,Wesley Campbell,hit,8,673.33,2024-01-27 08:15:47.162387,Canada,Foxville,Cash,Express,Pending
750c4a84-f22d-4217-b966-957b6626b55b,Raymond Buckley,real,6,348.08,2024-03-29 09:18:20.859037,Canada,Connerfort,Credit Card,Express,Shipped
2abb4beb-6d1c-4837-97f9-d22d4533cb1b,Sean Ellison,similar,6,444.47,2024-03-21 02:18:00.473954,Japan,Frederickstad,Credit Card,Standard,Delivered
05b713e5-aa5a-47da-9389-8f18047ed778,Douglas Roberts,at,7,173.27,2024-02-05 11:13:08.441875,Guyana,Jonesstad,Cash,Express,Shipped
615e0095-1bfb-4dbc-a2c7-e91359abd49b,Rhonda Carter,season,9,20.61,2024-03-16 16:22:59.258271,Micronesia,Rachelside,Cash,Standard,Pending
7b10a3aa-d44e-49d6-8d40-93b6c693c82c,Diane Novak,page,5,243.36,2024-02-25 15:19:22.812819,Libyan Arab Jamahiriya,Aaronside,Credit Card,Express,Delivered
b266981d-fde8-4290-be14-c230aad2695d,Tammy Boyd,should,8,473.57,2024-04-02 17:56:33.143557,Guam,Thompsonhaven,Cash,Standard,Pending
00ff53dc-a7b2-4459-9b54-cc68c426fb7a,Luis Ortiz,alone,4,860.98,2024-02-21 17:50:34.448882,Barbados,South Annette,PayPal,Express,Shipped
7a8050b7-3ff7-4f5f-9e1e-a14139f3a954,Christian Harris,bill,9,379.71,2024-04-10 15:01:03.891782,Tajikistan,Barnettmouth,Cash,Standard,Pending
58d2d0d2-a8b3-4135-bbb5-041b9ded2f27,Corey Clark,lead,2,768.93,2024-05-03 14:47:19.088140,Morocco,New Sarahmouth,Cash,Standard,Processing
83e517be-586b-485e-98d1-8149a51c556d,Alexander Atkinson,end,3,132.86,2024-03-01 21:03:13.020382,Colombia,Port Maureenview,Cash,Express,Processing
bee441ed-9e24-4ff2-a14b-00eba9ee0d13,Christopher Salazar,fear,1,854.0,2024-01-06 14:14:26.951919,Sweden,West Eric,PayPal,Express,Processing
3e237816-35b2-4763-a7b9-7ec53b7654ee,Zachary Perez,police,1,921.08,2024-04-02 01:35:15.210643,Equatorial Guinea,Anthonychester,Cash,Standard,Processing
463f3103-74e3-438e-8f06-5164819679b5,Stacey Potter,old,8,197.44,2024-02-02 19:16:06.174845,Indonesia,New Amanda,PayPal,Standard,Shipped
26f60ea7-1659-4dc4-bf53-b4c653307409,Mr. Jamie Garcia Jr.,just,4,189.45,2024-03-11 09:18:23.972343,Qatar,East Austin,PayPal,Standard,Shipped
09c212b4-eb09-46c0-8870-3c75997f6bca,Alyssa Carpenter,green,2,403.65,2024-04-26 10:19:12.126061,French Polynesia,Lake Robin,Cash,Express,Pending
55dcbfe5-a16d-40a7-bd2b-321dd3f7e410,Abigail Harrison,him,9,255.27,2024-04-01 08:10:08.472589,Antigua and Barbuda,Port Maria,PayPal,Express,Pending
18c22053-45d8-44b6-9a41-422aad758bcc,Christina Walker,hospital,2,685.0,2024-01-23 18:43:31.960271,Trinidad and Tobago,Coxtown,PayPal,Standard,Processing
4e47b25e-3a53-47b3-801f-7d29256dd83e,Nicole Johnson,thousand,3,663.95,2024-01-24 19:58:35.084631,Armenia,North Lindaburgh,Credit Card,Express,Pending
4c16a557-78a1-4b9b-abf9-f8739fcab732,Jeremy Olson,plan,5,787.59,2024-01-30 19:04:24.145599,Reunion,Timothybury,PayPal,Express,Delivered
30414a9e-538e-4eb0-a41f-fd7765201ada,Leslie Gillespie,second,1,677.24,2024-02-13 11:48:21.554694,Hungary,Port Joseph,PayPal,Express,Shipped
12305248-449d-43a3-b2a3-a0e3502f575f,Barbara Bowen,ground,9,358.0,2024-01-10 23:53:39.412916,Liechtenstein,West Rhondahaven,Credit Card,Standard,Shipped
b5bd60bb-0c24-475b-9617-8df200fe9308,Bryan Hendricks,law,7,739.14,2024-01-14 04:34:01.450910,South Africa,North Patricia,Cash,Standard,Delivered
f8875e2c-b50b-453b-82f3-f03747871bee,Jacob Owen,pass,10,811.62,2024-02-28 14:33:37.381114,Myanmar,North Devin,Credit Card,Standard,Pending
e0122774-26a9-4605-b94f-a86f277460e3,Zoe Whitaker,miss,1,171.5,2024-04-16 21:18:06.054803,Andorra,Margaretbury,Cash,Express,Processing
3be6b68f-4c22-4ecd-9409-d2dcf502d7c7,Michelle Grant,court,9,703.44,2024-02-20 05:50:50.159290,Liechtenstein,Janetland,Credit Card,Standard,Pending
8f252866-d836-4163-9e2e-12b59c50376a,Joshua Brown,point,6,206.97,2024-01-03 10:23:05.657181,Northern Mariana Islands,South Catherineborough,PayPal,Standard,Delivered
b039096d-a503-4580-a834-fbe8f32e4968,James Lopez,enjoy,9,833.89,2024-03-13 05:02:41.184485,Djibouti,Burkeshire,Cash,Standard,Delivered
ae309c74-a5b2-4b14-91a5-f3f24fb425a2,Stephanie Weaver,war,2,290.97,2024-03-30 04:10:15.486062,Lesotho,Jacquelineton,Credit Card,Express,Shipped
1d9800a2-63c9-4b59-bca6-49ab6a5f23d0,Sara Johnson,tax,8,21.07,2024-01-16 01:20:50.725606,South Georgia and the South Sandwich Islands,West Carlfort,PayPal,Express,Pending
1413082e-b0f0-436b-887c-efb6a0116e49,Natasha Duncan,produce,9,497.56,2024-02-17 10:59:20.180776,Latvia,Duncanchester,Cash,Standard,Delivered
8a5e03e2-3bef-4e24-8c50-780ad2de9495,Julie Stevens,avoid,5,163.39,2024-05-03 13:14:28.971181,Isle of Man,Fieldsmouth,PayPal,Express,Pending
a9522414-1063-43e9-b9d4-8d961b315ae0,Toni Blackwell,meeting,1,677.12,2024-01-17 02:17:19.288747,Central African Republic,Melissafurt,Credit Card,Express,Shipped
66a4a700-03c0-42f7-99b4-bb079306a7f0,Nicholas Miller,fire,10,109.73,2024-01-28 15:00:19.239325,French Guiana,Lesterfurt,Cash,Standard,Delivered
42241290-3c4d-4fab-8f3c-b6845f56cce9,Travis Porter,action,5,773.0,2024-03-17 20:23:42.330931,French Southern Territories,South Michelle,Cash,Standard,Delivered
1e118656-0ec5-48be-8a62-6184f0e11783,Alexander Conrad,myself,9,378.98,2024-04-22 06:20:41.589740,Niger,West Kevinfort,PayPal,Express,Delivered
339b9891-d903-461e-bbc2-b00b212ca827,Donna Smith,forward,3,694.83,2024-03-08 03:39:55.411657,Saudi Arabia,Duranside,Cash,Express,Delivered
4c412474-c4a1-4647-837f-239813df42b6,Michael Reese,really,1,896.29,2024-03-28 01:47:23.089920,Christmas Island,South Tammyshire,PayPal,Express,Shipped
6d24ded4-75f7-4e0d-8804-847a6065aacd,Benjamin Lin,direction,10,689.79,2024-02-26 13:20:23.928512,Hungary,Lake Ericview,Cash,Standard,Shipped
5439f7e2-a5bb-4dea-907e-f35d2ac53faa,Brittany Johnson,out,2,881.19,2024-01-08 13:02:17.382484,Turks and Caicos Islands,Bellville,PayPal,Express,Pending
2a73896e-f628-4874-aa6e-d419e467dae2,Cynthia Perry,military,4,378.52,2024-01-31 16:53:47.700756,Maldives,Adamshaven,PayPal,Express,Processing
ab09d07a-f6a8-48b8-b37d-e549c7ef12fd,James Lee,light,10,42.52,2024-04-19 01:39:57.447297,New Caledonia,Calderonchester,PayPal,Standard,Delivered
35e3a42c-eac5-4144-8608-39f747260ba2,Caitlyn Long,ask,2,829.62,2024-01-07 15:16:44.047614,Lebanon,South Davidland,Cash,Express,Pending
81358320-f352-4e7c-84a5-072725c50a80,Derrick Sloan,respond,3,877.09,2024-01-14 02:32:33.019689,United Arab Emirates,Lake Dillon,Cash,Standard,Processing
8d2c5fc0-2293-4b0c-bd07-08205cd20a38,Debra Marshall,night,7,100.78,2024-03-15 15:22:17.438221,Algeria,West Michaeltown,PayPal,Standard,Processing
95437588-810b-4069-af94-8432ee292d79,Christopher Clark,class,7,59.39,2024-02-27 19:33:53.341778,Vanuatu,Christinebury,Credit Card,Standard,Pending
c113a819-51a3-4829-b186-df136a2730de,Robin Hughes,same,3,62.1,2024-01-22 11:04:44.623410,Egypt,New Ericberg,Credit Card,Standard,Pending
2ed98fa5-771a-4af3-a0d0-f217bed51dc1,Taylor Lowe,again,2,598.72,2024-04-27 03:06:07.545769,Japan,Lake Cesar,Credit Card,Express,Delivered
fe270209-e934-415a-802d-f3fe8296948d,Rose Ross,box,1,674.63,2024-01-18 22:56:33.346078,Jamaica,Jeremyland,PayPal,Standard,Pending
32506b1d-46d3-4c29-bd37-7e1d3d0156d0,Nicholas Lucas,claim,1,885.02,2024-03-30 07:26:02.755638,Colombia,Johnathanland,PayPal,Standard,Delivered
20ec7218-cc30-42b7-939a-eb82c2c9bd5c,Tiffany Johnson,always,5,595.33,2024-03-25 04:35:42.428083,Saint Pierre and Miquelon,New Lori,Credit Card,Standard,Processing
5ac085ad-0dd3-470a-a442-5e0b1fb9c83e,Ashley Watkins,mind,3,607.76,2024-02-19 08:51:58.845208,Angola,Port Justinburgh,Cash,Standard,Pending
cf0e39fa-e88d-46be-bc44-c2f29468225d,Carlos Day,market,4,784.57,2024-02-22 03:30:54.362575,Mauritania,Andrewsport,Credit Card,Express,Shipped
471a6b78-21bb-4d32-81f4-e1f332ac329b,Michelle Gomez,number,10,257.32,2024-04-14 21:07:37.157056,Saint Pierre and Miquelon,New Kaitlyn,Cash,Express,Delivered
eafaf4ab-34f9-49e1-a97b-3a299570f77c,Laura Ruiz,throughout,10,965.82,2024-01-12 23:18:06.590771,Heard Island and McDonald Islands,New Dustin,PayPal,Express,Shipped
70284531-ed34-413c-ba36-1703906678df,Kristine Cardenas,argue,2,28.37,2024-03-25 15:09:25.916083,Mali,Nicholsberg,Credit Card,Standard,Shipped
f96a8c4d-f049-4772-8325-86674416cc38,Richard Porter,role,4,495.17,2024-01-02 11:22:21.949968,Slovenia,New Melissa,Credit Card,Standard,Delivered
921fefb9-a7ed-4448-8b23-c9f8eda6a701,Traci Allen,until,6,66.53,2024-04-05 02:00:10.967114,Malaysia,Tonytown,Cash,Express,Shipped
5a30b5c3-247e-47d0-9878-a3c17e9a7205,Timothy Wilson,couple,6,106.7,2024-03-04 08:04:21.328410,Tanzania,North Toddchester,Cash,Standard,Pending
4e97ac82-5181-4762-83f6-d1e3688cb61e,Eric Perry,against,4,390.13,2024-02-19 02:27:14.841727,Dominican Republic,Deanfort,PayPal,Standard,Delivered
ad056702-3620-438b-9119-eb4e7c3c36bf,Donald Wiggins,experience,5,736.0,2024-01-31 17:48:51.696823,Guinea-Bissau,West Douglasport,Cash,Express,Pending
59a037f0-3ed9-4f0c-a834-fa0b6a94fb79,Angel Lewis,decade,8,25.16,2024-05-01 08:42:38.857326,Tunisia,Lake James,PayPal,Standard,Pending
888c7c3e-32ff-4657-9f70-babadaae7ae5,Manuel Guerra DDS,address,10,65.16,2024-04-24 20:08:23.266188,Norfolk Island,New Kaylafurt,Credit Card,Express,Shipped
01cbc788-470e-4a88-9e2c-dadac199b764,Crystal Ward,less,9,864.06,2024-03-11 06:53:00.185847,Benin,Lake Marthamouth,Cash,Standard,Delivered
d0f2b7dc-cabc-48bd-adc4-5ca20cb6ed42,Aaron Higgins,course,10,47.76,2024-04-28 05:14:40.552494,Belize,Brandtville,Cash,Standard,Processing
757ae84f-d6ca-40d3-8d99-0ebf72a4201b,Dylan Johnston,hit,7,114.18,2024-02-21 07:49:17.456510,San Marino,West Johnmouth,Credit Card,Standard,Pending
ad7b639f-953f-40cf-8248-13532860268b,Darren Foley,manager,5,901.09,2024-02-16 14:57:39.523723,Cocos (Keeling) Islands,East Markhaven,Credit Card,Standard,Delivered
7709832c-2a6d-412a-834e-03f544a94038,Joanne Griffin,past,9,907.01,2024-02-06 12:00:40.865713,Saint Lucia,Clarkstad,Cash,Standard,Shipped
bdb20271-3739-4541-b054-5702acc62707,David Bates,international,8,306.03,2024-03-04 23:42:44.566253,Georgia,North Tonyburgh,PayPal,Express,Shipped
7b0b6b83-e42a-4adb-bdba-399b31f8fe54,Jennifer Good,area,1,976.95,2024-02-03 11:06:24.879376,El Salvador,New Kathryn,Cash,Standard,Pending
9e4da973-9e85-4336-a661-a7c564a6f1cc,Joel Lyons,idea,8,255.72,2024-02-04 00:50:23.880460,Uganda,Robertside,Credit Card,Express,Shipped
60f56bfd-7044-432d-8615-fc1678437b16,Elizabeth Ellis,they,1,714.6,2024-01-21 13:09:14.799426,Lao People's Democratic Republic,East Kelsey,Cash,Standard,Pending
88a4be9a-b488-4c06-8d21-fc056cb7d964,Amy Bowers,exactly,3,390.54,2024-03-03 18:55:19.093251,British Indian Ocean Territory (Chagos Archipelago),Coxmouth,Credit Card,Standard,Shipped
3f8967a6-b85b-49d1-bfa2-9dfa4c914718,Wendy Lyons,explain,3,637.36,2024-03-11 19:07:05.145346,India,Fuenteshaven,PayPal,Standard,Shipped
fce62645-c28e-4b90-8473-aee25112fc53,Amy Sullivan,enough,8,584.76,2024-03-03 01:38:51.193617,Uruguay,Lake Jacquelineshire,Cash,Express,Pending
304d3f3e-6e5c-4ee1-92ff-6e45c51e508f,Steven Garcia,impact,3,398.89,2024-03-30 00:53:09.028903,Italy,Jeremyview,Cash,Express,Shipped
7ca42329-01d2-48cc-8cd1-777e1e824e5b,Curtis Williams,moment,9,451.02,2024-03-15 00:52:18.031824,Morocco,Steinstad,Cash,Standard,Pending
c77771d2-c7cd-4e6f-ae00-6e4042834178,Kevin Craig,miss,2,68.0,2024-02-07 03:58:18.563514,Svalbard & Jan Mayen Islands,Lake Andre,Cash,Standard,Shipped
7fbd37e7-5757-4c39-ab67-29481de4e49f,Elizabeth Sherman,Mr,6,413.02,2024-02-28 06:09:28.908267,Switzerland,Port Megan,Cash,Express,Delivered
fc0f883d-7048-4473-9a37-441aea6324ce,Justin Smith,religious,7,739.77,2024-03-31 08:52:18.045768,Jamaica,East Jefferyville,Credit Card,Express,Delivered
e18a8928-f9ab-4d81-84fb-c4bd66f5afc5,Shirley Garcia,let,2,398.09,2024-02-03 02:00:19.959990,Ghana,Mathewsport,PayPal,Express,Shipped
f1f19fb6-9f14-4537-9f3c-bee496332a5b,Jenny Salinas,should,3,862.45,2024-04-18 01:28:07.442526,Bahamas,Lake Brooke,Cash,Standard,Delivered
18724812-5839-4d1b-8f26-0459dd8834b0,Kimberly Davis,beautiful,5,944.38,2024-01-14 16:37:26.901327,Nauru,Hammondport,PayPal,Express,Processing
d3f3b06b-e2f8-46e5-806a-0af297ecdc9b,Scott Ellis,born,10,741.99,2024-03-04 21:48:33.330909,Kyrgyz Republic,Port Hollyshire,Credit Card,Standard,Delivered
d681c5b9-541c-4b89-b647-6143ea4149ef,Miguel Robinson,draw,6,491.28,2024-05-01 07:00:47.983789,Kiribati,South Scott,PayPal,Standard,Delivered
b5711dd4-2a20-4956-9cbb-d101f53144a6,Theresa Patrick,play,9,544.13,2024-03-12 19:05:59.606478,Belarus,Lorichester,PayPal,Express,Delivered
8a359b4a-5123-44d2-a4de-915b2b493f89,Javier Walton,less,8,519.12,2024-03-29 03:14:19.961781,Iran,New Jody,Credit Card,Standard,Pending
9d1ba408-373a-4458-8f70-a44e47ef85e1,Jasmine Torres,stage,9,500.54,2024-01-11 05:24:45.012134,Marshall Islands,Hurstland,Cash,Express,Shipped
1768f823-1891-4115-8128-5fa34beacdbc,James Ellison,room,2,298.89,2024-02-04 15:37:32.202879,Bosnia and Herzegovina,South Stevenland,Cash,Standard,Delivered
2232f557-f916-4737-91a4-9e619a694bec,Marc Johnson,man,3,129.28,2024-04-19 22:20:57.849055,Angola,New Amy,PayPal,Express,Delivered
2fd1c107-198f-48fd-b1ee-e3d4b165b514,Daniel Quinn,community,2,238.55,2024-03-26 07:08:07.030159,Slovakia (Slovak Republic),Lake Samanthaburgh,PayPal,Standard,Delivered
e276691b-6e23-400f-ab9f-ebc520b7887d,Suzanne Monroe,bed,4,997.26,2024-02-25 00:21:09.270075,Morocco,Kennethland,PayPal,Standard,Delivered
3fa67cb7-9108-470a-a8ec-aee5b0971eec,Alejandra Harris,than,8,445.47,2024-03-19 12:42:59.338411,Canada,East Davidstad,Cash,Express,Shipped
416f2af2-1595-4759-b5f5-cae847fcf8f5,Joseph Green,list,2,21.75,2024-03-15 04:38:44.105266,United Arab Emirates,Mollyshire,Credit Card,Express,Pending
f5944235-7063-4b06-832f-3d6ae048c632,Michael Pittman,truth,10,709.4,2024-04-16 01:17:59.442391,Israel,Allenstad,Credit Card,Express,Processing
42540e3d-d956-494a-a0da-d5a56550866a,Elizabeth Brown,fire,8,737.79,2024-03-22 10:22:40.101231,Cambodia,New Zacharymouth,PayPal,Express,Processing
67c9c678-8c1d-4ece-90b1-e5de3f860d86,Stacy Gray,east,9,104.93,2024-01-18 19:15:57.796592,Chile,New Amandachester,Cash,Standard,Shipped
7fd8cf18-47f4-47be-afa5-1b5a8b74b827,Kathleen Smith,thus,8,858.44,2024-03-18 08:15:26.888486,Palau,Phelpsmouth,PayPal,Express,Processing
51160cac-24a7-45f6-813b-0adb40766153,Justin Kennedy,ask,4,792.85,2024-04-22 17:02:25.002848,Samoa,New Anna,Cash,Standard,Delivered
c1871d08-c4bd-448c-8057-318d9aad057f,Edward Moore,protect,3,497.14,2024-04-28 18:22:10.855626,Guadeloupe,Kelliland,PayPal,Express,Processing
9af7554c-2e56-48d5-9774-4e99fa18abb1,Garrett Reyes,pressure,4,628.19,2024-01-18 13:03:20.136314,Peru,Tiffanyhaven,PayPal,Standard,Processing
c8764738-b5af-413a-94b6-4a838a8c1478,Tracy Ward,one,4,331.18,2024-03-27 12:00:50.794699,Guadeloupe,Smithside,PayPal,Express,Pending
e9642f7b-0ff3-4d31-bc47-282e4ad20251,Thomas Torres,rock,8,956.73,2024-01-24 17:47:33.702589,Gabon,Lake Jonathan,Credit Card,Express,Pending
915a7df4-953a-43c5-a2d5-6e85118349ff,Scott Duke,understand,7,668.46,2024-02-02 21:46:47.011151,Costa Rica,Tammymouth,PayPal,Standard,Pending
7d60a43d-95ba-430c-861e-9917bdc8c178,Mrs. Tanya Levine DDS,scene,10,311.63,2024-01-27 19:07:43.824681,Korea,Montgomerystad,Cash,Standard,Pending
76fe26f7-d399-452a-a06c-b81e993fec94,Darlene Wagner,system,10,755.82,2024-03-04 12:27:17.319590,Mauritania,East Traciview,PayPal,Standard,Delivered
5b2b13f2-a4d7-4e83-89f9-9dc0f836b9e2,Heather Graham,community,6,25.23,2024-03-09 18:45:56.388759,Lesotho,Lake Janet,Credit Card,Standard,Shipped
4b0cc630-3b57-4ee5-94f2-1ac5ca84965e,Sydney Hamilton,including,2,193.66,2024-04-06 14:08:03.590394,Congo,North Stephenfurt,Cash,Standard,Delivered
4e7900ee-0a26-478f-a269-61ad74d13953,Norma Brown,talk,7,69.84,2024-04-26 15:25:55.822589,Madagascar,North Rebecca,Cash,Express,Pending
a3e35e4a-0484-48ec-80a3-1cc842da8537,Amber Reynolds,the,5,845.25,2024-01-11 23:33:36.178454,Paraguay,East Melissaport,Cash,Standard,Processing
90995c46-d18c-409c-b0e4-f5f09cb37489,Kenneth Pearson,point,9,40.97,2024-01-25 20:59:46.536228,Equatorial Guinea,Olsonfort,PayPal,Express,Processing
e7f9ab18-9f0e-488d-873f-3d3e5e8cb751,Jeremy Haley,performance,3,682.57,2024-02-16 03:26:18.745245,Ethiopia,North Joseph,Cash,Express,Shipped
028a81c4-2bc3-4525-b47f-2ec16e1873f0,Stephanie Roth,impact,9,533.51,2024-01-11 21:11:17.405667,Spain,Adamsstad,Credit Card,Standard,Processing
e265c73c-85d8-4e9a-9f24-a4f12afaa6cb,Adam Perkins,clearly,5,535.57,2024-05-02 13:14:18.138309,Fiji,West Charles,Cash,Standard,Pending
f8442fd6-7f81-4bb6-82dd-f190ff55db6e,Sandra Owens,information,3,418.89,2024-01-15 09:55:44.006621,Portugal,Katiechester,PayPal,Standard,Delivered
72102cd5-95d5-4d9f-861d-d93089486bd4,Raymond Hardy,century,9,929.03,2024-04-07 07:30:50.836910,Argentina,West Martin,Credit Card,Express,Pending
130f462a-b750-4757-b081-042342c557ac,Dr. Jackie Nguyen,food,3,753.98,2024-04-03 21:32:34.283484,Bolivia,Kimshire,Cash,Standard,Shipped
fa1484ef-b61e-41eb-b35e-de11f60eb1a3,Joanna Curtis,west,9,560.11,2024-04-11 17:20:30.536534,Comoros,Ericfurt,Cash,Standard,Pending
4080df17-df1f-43dc-b964-83d58bc00827,Rebecca Holland,oil,6,944.96,2024-04-07 02:33:52.304142,Guyana,Johnport,Cash,Standard,Processing
04b2b5a1-0cad-4193-b83b-14d89c54f6ff,Kimberly Russell,space,6,489.72,2024-04-03 23:32:15.072148,Saudi Arabia,Annashire,Credit Card,Express,Delivered
68fc1709-c32c-4980-b3e3-6a981051ebfd,Stefanie Benson,head,4,911.61,2024-01-27 16:30:22.771256,Philippines,Kelseystad,Credit Card,Standard,Processing
de4e6135-8664-4df4-9255-8444cfe59639,Jessica Nguyen,early,1,647.95,2024-04-29 06:06:44.676271,Russian Federation,South Ricardo,Cash,Standard,Delivered
2a37ad5e-a25d-4741-b6fd-5f21657fdb17,Amanda Brown,evidence,4,524.94,2024-02-14 06:10:35.768936,Niger,East Duaneshire,Credit Card,Express,Processing
d6f50a9e-cad3-4887-add5-f577f26872ef,Lauren Kim MD,say,7,415.41,2024-02-06 10:20:41.684535,Egypt,Torresport,Cash,Express,Delivered
211094f8-9bbc-4933-8341-c3b6ec30ce30,Christine Russell,coach,4,767.55,2024-01-03 05:00:38.688637,New Zealand,New Diane,Credit Card,Standard,Processing
733e73eb-12ac-4ce7-bccc-8bed236fcc4c,Victor Allen,state,9,803.86,2024-01-14 05:36:50.122981,Turkey,Port Colton,Cash,Standard,Shipped
cf708bc1-d732-4c17-b415-6d91b38e75b0,Michael Baird,suffer,5,393.25,2024-03-08 10:13:14.472800,Congo,Scotthaven,PayPal,Standard,Pending
d3bab564-b484-4e7c-a7ca-df169c21ad4e,Elizabeth Henry,five,9,255.25,2024-03-17 06:30:17.797703,Bhutan,New Dawn,PayPal,Express,Delivered
6cc3f45c-91af-4feb-a407-f9f04d5f0140,James Roy,occur,6,480.92,2024-01-01 16:07:17.301620,Dominica,Joelfort,PayPal,Express,Pending
acd78e46-68c3-4fed-8765-2a52a70ace52,Ashley Jones,research,10,361.39,2024-01-28 16:43:07.796226,Turks and Caicos Islands,North Evelynview,PayPal,Standard,Shipped
5bc921f0-0cf6-4a1d-9cb4-f10dfe1b12f0,Stephanie Bell,wear,8,119.64,2024-04-11 13:44:21.588203,Saint Barthelemy,Cherylhaven,Credit Card,Standard,Delivered
7082390b-041a-4a8d-9355-05e4c58abf3b,Lauren Sanders,civil,8,893.64,2024-02-26 22:41:21.279582,Jordan,Walkerside,Credit Card,Standard,Pending
9af6afb3-c9f4-4740-9126-33826967707a,Amanda Berger,without,10,531.64,2024-04-09 08:29:07.345506,Syrian Arab Republic,Johnsonview,Credit Card,Standard,Pending
2211d073-41f0-4a72-ab0c-f18b087761ea,Brandon Parsons,film,2,359.22,2024-03-18 07:48:05.957622,Reunion,Masonborough,Cash,Standard,Delivered
1ef3783d-26d1-4bac-a7e0-ffe67549f23e,Anthony Hill,center,9,456.34,2024-03-15 01:13:57.651374,Isle of Man,Brandonborough,Credit Card,Standard,Processing
870f6e0f-87d1-4f51-83db-e20a018c89e9,Phillip Brown,view,4,25.14,2024-02-04 12:35:57.620648,Malawi,Smithtown,Credit Card,Express,Pending
cfe0e25e-208d-462b-b0c5-0a4b7f4ce207,Steven Rosales,safe,5,474.17,2024-02-02 08:37:52.906133,French Polynesia,Lake William,PayPal,Standard,Delivered
8aea364e-895b-4f4f-8568-8cc3bb1ecfa1,Todd Mueller,across,8,781.84,2024-04-18 13:21:05.400349,Aruba,Lake Melissa,Cash,Express,Delivered
d275d704-167f-460b-a891-b3958832e73c,Stuart Cruz,child,7,273.13,2024-04-29 19:23:42.259521,Tanzania,Brandonbury,PayPal,Standard,Processing
323e8560-5fdd-4bfa-808a-3dfabbe88d4f,Carly Martinez,scene,8,208.87,2024-02-25 08:14:29.657049,Benin,South Michael,Cash,Express,Delivered
9e5432f8-0782-4c63-ba44-9bab6e3b2945,Tammie Bates,easy,9,400.99,2024-05-02 01:33:44.873865,Slovenia,Shawside,Cash,Standard,Delivered
138f4aa8-fbcf-43a4-b9d8-1321696d1fcf,Ashley Davis,card,10,699.92,2024-03-07 17:46:00.569956,French Polynesia,Jacksonbury,Cash,Standard,Processing
cf2c05cb-7c65-4e02-b6b6-110533eb4cd3,Ronald Livingston,serious,2,201.0,2024-04-21 22:13:38.783038,Belize,Robertville,Cash,Standard,Processing
6ac3a63f-1460-4583-83f2-8d5b10318c7b,Thomas Wood MD,offer,8,279.17,2024-01-31 12:04:32.678361,Belgium,Port Jim,PayPal,Standard,Pending
572498c7-c32e-4fb8-a7bc-20eea9ee40ab,Timothy Moore,bring,1,914.25,2024-03-15 02:00:05.571756,Thailand,South Davidport,Cash,Express,Pending
dec02de8-79b2-4841-b4ee-dfbe58fb5471,John Miller,tough,7,492.14,2024-04-11 01:19:04.791148,Uzbekistan,Port Jameshaven,PayPal,Standard,Processing
efe0f0b1-3ed0-4e55-b0ee-74d4f28eff7a,Marissa Mayo,sense,1,560.99,2024-01-12 02:42:28.306014,Guam,Lake Brandon,Credit Card,Express,Shipped
a8d00347-1e99-4dcd-8596-76c5d7f141d4,Wyatt Thompson,successful,7,442.7,2024-04-21 18:16:03.719608,Iran,Lake Heather,PayPal,Standard,Shipped
89a8cb53-e498-48f2-bcd4-5631c70da7e6,Craig Baldwin,energy,4,167.31,2024-02-21 19:01:11.657861,Antigua and Barbuda,Andreberg,Cash,Express,Pending
